Product Title,Product Description,Product UID,Print File URL,Should Publish Images?
Canvas prints — 12x36-inch-300x900-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_12x36-inch-300x900-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 12x36-inch-300x900-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_12x36-inch-300x900-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 12x40-inch-300x1000-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_12x40-inch-300x1000-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 12x40-inch-300x1000-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_12x40-inch-300x1000-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x16-inch-400x400-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x16-inch-400x400-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x16-inch-400x400-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x16-inch-400x400-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x20-inch-400x500-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x20-inch-400x500-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x20-inch-400x500-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x20-inch-400x500-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x24-inch-400x600-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x24-inch-400x600-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x24-inch-400x600-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x24-inch-400x600-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x32-inch-400x800-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x32-inch-400x800-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 16x32-inch-400x800-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_16x32-inch-400x800-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 18x24-inch-450x600-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_18x24-inch-450x600-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 18x24-inch-450x600-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_18x24-inch-450x600-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x200-mm-8x8-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x200-mm-8x8-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x200-mm-8x8-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x200-mm-8x8-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x250-mm-8x10-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x250-mm-8x10-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x250-mm-8x10-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x250-mm-8x10-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x300-mm-8x12-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x300-mm-8x12-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x300-mm-8x12-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x300-mm-8x12-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x600-mm-8x24-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x600-mm-8x24-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 200x600-mm-8x24-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_200x600-mm-8x24-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x20-inch-500x500-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x20-inch-500x500-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x20-inch-500x500-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x20-inch-500x500-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x24-inch-500x600-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x24-inch-500x600-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x24-inch-500x600-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x24-inch-500x600-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x28-inch-500x700-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x28-inch-500x700-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x28-inch-500x700-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x28-inch-500x700-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x30-inch-500x750-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x30-inch-500x750-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x30-inch-500x750-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x30-inch-500x750-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x40-inch-500x1000-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x40-inch-500x1000-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 20x40-inch-500x1000-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_20x40-inch-500x1000-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x24-inch-600x600-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x24-inch-600x600-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x24-inch-600x600-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x24-inch-600x600-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x30-inch-600x750-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x30-inch-600x750-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x30-inch-600x750-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x30-inch-600x750-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x32-inch-600x800-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x32-inch-600x800-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x32-inch-600x800-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x32-inch-600x800-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x36-inch-600x900-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x36-inch-600x900-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 24x36-inch-600x900-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_24x36-inch-600x900-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 270x350-mm-11x14-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_270x350-mm-11x14-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 270x350-mm-11x14-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_270x350-mm-11x14-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 28x40-inch-700x1000-mm — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_28x40-inch-700x1000-mm_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 28x40-inch-700x1000-mm — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_28x40-inch-700x1000-mm_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x1000-mm-12x40-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x1000-mm-12x40-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x1000-mm-12x40-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x1000-mm-12x40-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x300-mm-12x12-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x300-mm-12x12-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x300-mm-12x12-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x300-mm-12x12-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x400-mm-12x16-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x400-mm-12x16-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x400-mm-12x16-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x400-mm-12x16-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x450-mm-12x18-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x450-mm-12x18-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x450-mm-12x18-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x450-mm-12x18-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x600-mm-12x24-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x600-mm-12x24-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x600-mm-12x24-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x600-mm-12x24-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x900-mm-12x36-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x900-mm-12x36-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 300x900-mm-12x36-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_300x900-mm-12x36-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x400-mm-16x16-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x400-mm-16x16-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x400-mm-16x16-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x400-mm-16x16-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x500-mm-16x20-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x500-mm-16x20-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x500-mm-16x20-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x500-mm-16x20-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x600-mm-16x24-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x600-mm-16x24-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x600-mm-16x24-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x600-mm-16x24-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x800-mm-16x32-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x800-mm-16x32-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 400x800-mm-16x32-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_400x800-mm-16x32-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 450x600-mm-18x24-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_450x600-mm-18x24-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 450x600-mm-18x24-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_450x600-mm-18x24-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x1000-mm-20x40-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x1000-mm-20x40-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x1000-mm-20x40-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x1000-mm-20x40-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x500-mm-20x20-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x500-mm-20x20-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x500-mm-20x20-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x500-mm-20x20-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x600-mm-20x24-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x600-mm-20x24-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x600-mm-20x24-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x600-mm-20x24-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x700-mm-20x28-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x700-mm-20x28-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x700-mm-20x28-inch — ver,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x700-mm-20x28-inch_canvas_wood-fsc-slim_4-0_ver,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
Canvas prints — 500x750-mm-20x30-inch — hor,"Personalised canvas prints from Pixora. Upload your photo, preview on a live product mockup, and we print and ship premium quality to your door. Ideal for home décor or gifting.",canvas_500x750-mm-20x30-inch_canvas_wood-fsc-slim_4-0_hor,https://upload.wikimedia.org/wikipedia/commons/c/ca/1x1.png,Yes
